,longitude,latitude,thickness
955,55.5,87.5,3.0
956,56.5,87.5,3.0
957,57.5,87.5,3.0
958,58.5,87.5,3.0
959,59.5,87.5,3.0
960,60.5,87.5,3.0
961,61.5,87.5,3.0
962,62.5,87.5,2.0
963,63.5,87.5,2.0
964,64.5,87.5,2.0
965,65.5,87.5,2.0
966,66.5,87.5,2.0
967,67.5,87.5,2.0
968,68.5,87.5,2.0
969,69.5,87.5,2.0
970,70.5,87.5,2.0
971,71.5,87.5,2.0
972,72.5,87.5,2.0
973,73.5,87.5,2.0
974,74.5,87.5,2.0
975,75.5,87.5,2.0
976,76.5,87.5,2.0
977,77.5,87.5,2.0
978,78.5,87.5,2.0
979,79.5,87.5,2.0
980,80.5,87.5,3.0
981,81.5,87.5,3.0
982,82.5,87.5,3.0
983,83.5,87.5,3.0
984,84.5,87.5,3.0
985,85.5,87.5,3.0
986,86.5,87.5,3.0
987,87.5,87.5,3.0
988,88.5,87.5,3.0
989,89.5,87.5,3.0
990,90.5,87.5,3.0
991,91.5,87.5,3.0
992,92.5,87.5,3.0
993,93.5,87.5,3.0
994,94.5,87.5,3.0
995,95.5,87.5,3.0
996,96.5,87.5,3.0
997,97.5,87.5,3.0
998,98.5,87.5,3.0
999,99.5,87.5,3.0
1000,100.5,87.5,3.0
1001,101.5,87.5,3.0
1002,102.5,87.5,3.0
1003,103.5,87.5,3.0
1004,104.5,87.5,3.0
1005,105.5,87.5,3.0
1006,106.5,87.5,3.0
1007,107.5,87.5,3.0
1008,108.5,87.5,3.0
1009,109.5,87.5,3.0
1010,110.5,87.5,3.0
1011,111.5,87.5,3.0
1012,112.5,87.5,3.0
1013,113.5,87.5,3.0
1014,114.5,87.5,3.0
1015,115.5,87.5,3.0
1016,116.5,87.5,3.0
1017,117.5,87.5,3.0
1018,118.5,87.5,3.0
1019,119.5,87.5,3.0
1020,120.5,87.5,3.0
1021,121.5,87.5,3.0
1022,122.5,87.5,3.0
1023,123.5,87.5,3.0
1024,124.5,87.5,3.0
1025,125.5,87.5,3.0
1026,126.5,87.5,3.0
1027,127.5,87.5,3.0
1028,128.5,87.5,3.0
1029,129.5,87.5,3.0
1030,130.5,87.5,3.0
1031,131.5,87.5,3.0
1032,132.5,87.5,3.0
1033,133.5,87.5,3.0
1034,134.5,87.5,3.0
1035,135.5,87.5,3.0
1036,136.5,87.5,3.0
1037,137.5,87.5,3.0
1038,138.5,87.5,3.0
1039,139.5,87.5,3.0
1040,140.5,87.5,3.0
1041,141.5,87.5,3.0
1042,142.5,87.5,3.0
1043,143.5,87.5,3.0
1044,144.5,87.5,3.0
1045,145.5,87.5,3.0
1046,146.5,87.5,3.0
1047,147.5,87.5,3.0
1048,148.5,87.5,3.0
1049,149.5,87.5,3.0
1050,150.5,87.5,3.0
1051,151.5,87.5,3.0
1052,152.5,87.5,3.0
1053,153.5,87.5,3.0
1054,154.5,87.5,3.0
1055,155.5,87.5,3.0
1056,156.5,87.5,3.0
1057,157.5,87.5,3.0
1058,158.5,87.5,3.0
1059,159.5,87.5,3.0
1060,160.5,87.5,3.0
1061,161.5,87.5,3.0
1062,162.5,87.5,3.0
1063,163.5,87.5,3.0
1064,164.5,87.5,3.0
1065,165.5,87.5,3.0
1066,166.5,87.5,3.0
1067,167.5,87.5,3.0
1068,168.5,87.5,3.0
1069,169.5,87.5,3.0
1070,170.5,87.5,3.0
1071,171.5,87.5,3.0
1072,172.5,87.5,3.0
1073,173.5,87.5,3.0
1074,174.5,87.5,3.0
1075,175.5,87.5,3.0
1076,176.5,87.5,3.0
1077,177.5,87.5,3.0
1078,178.5,87.5,3.0
1079,179.5,87.5,3.0
1080,-179.5,86.5,3.0
1081,-178.5,86.5,3.0
1082,-177.5,86.5,3.0
1083,-176.5,86.5,3.0
1084,-175.5,86.5,3.0
1085,-174.5,86.5,3.0
1086,-173.5,86.5,3.0
1087,-172.5,86.5,3.0
1088,-171.5,86.5,3.0
1089,-170.5,86.5,4.0
1090,-169.5,86.5,4.0
1091,-168.5,86.5,4.0
1092,-167.5,86.5,4.0
1093,-166.5,86.5,4.0
1094,-165.5,86.5,4.0
1095,-164.5,86.5,4.0
1096,-163.5,86.5,4.0
1097,-162.5,86.5,4.0
1098,-161.5,86.5,4.0
1099,-160.5,86.5,4.0
1100,-159.5,86.5,4.0
1101,-158.5,86.5,4.0
1102,-157.5,86.5,4.0
1103,-156.5,86.5,4.0
1104,-155.5,86.5,4.0
1105,-154.5,86.5,4.0
1106,-153.5,86.5,4.0
1107,-152.5,86.5,4.0
1108,-151.5,86.5,4.0
1109,-150.5,86.5,4.0
1110,-149.5,86.5,4.0
1111,-148.5,86.5,4.0
1112,-147.5,86.5,4.0
1113,-146.5,86.5,4.0
1114,-145.5,86.5,4.0
1115,-144.5,86.5,4.0
1116,-143.5,86.5,4.0
1117,-142.5,86.5,4.0
1118,-141.5,86.5,4.0
1119,-140.5,86.5,4.0
1120,-139.5,86.5,4.0
1121,-138.5,86.5,4.0
1122,-137.5,86.5,4.0
1123,-136.5,86.5,4.0
1124,-135.5,86.5,4.0
1125,-134.5,86.5,4.0
1126,-133.5,86.5,4.0
1127,-132.5,86.5,4.0
1128,-131.5,86.5,4.0
1129,-130.5,86.5,4.0
1130,-129.5,86.5,4.0
1131,-128.5,86.5,4.0
1132,-127.5,86.5,4.0
1133,-126.5,86.5,4.0
1134,-125.5,86.5,4.0
1135,-124.5,86.5,4.0
1136,-123.5,86.5,4.0
1137,-122.5,86.5,4.0
1138,-121.5,86.5,4.0
1139,-120.5,86.5,4.0
1140,-119.5,86.5,4.0
1141,-118.5,86.5,4.0
1142,-117.5,86.5,4.0
1143,-116.5,86.5,4.0
1144,-115.5,86.5,4.0
1145,-114.5,86.5,4.0
1146,-113.5,86.5,4.0
1147,-112.5,86.5,4.0
1148,-111.5,86.5,4.0
1149,-110.5,86.5,4.0
1150,-109.5,86.5,4.0
1151,-108.5,86.5,4.0
1152,-107.5,86.5,4.0
1153,-106.5,86.5,4.0
1154,-105.5,86.5,4.0
1155,-104.5,86.5,4.0
1156,-103.5,86.5,4.0
1157,-102.5,86.5,4.0
1158,-101.5,86.5,4.0
1159,-100.5,86.5,4.0
1160,-99.5,86.5,4.0
1161,-98.5,86.5,4.0
1162,-97.5,86.5,4.0
1163,-96.5,86.5,4.0
1164,-95.5,86.5,4.0
1165,-94.5,86.5,4.0
1166,-93.5,86.5,4.0
1167,-92.5,86.5,4.0
1168,-91.5,86.5,4.0
1169,-90.5,86.5,4.0
1170,-89.5,86.5,4.0
1171,-88.5,86.5,4.0
1172,-87.5,86.5,4.0
1173,-86.5,86.5,4.0
1174,-85.5,86.5,4.0
1175,-84.5,86.5,4.0
1176,-83.5,86.5,4.0
1177,-82.5,86.5,4.0
1178,-81.5,86.5,4.0
1179,-80.5,86.5,4.0
1180,-79.5,86.5,4.0
1181,-78.5,86.5,4.0
1182,-77.5,86.5,4.0
1183,-76.5,86.5,4.0
1184,-75.5,86.5,4.0
1185,-74.5,86.5,4.0
1186,-73.5,86.5,4.0
1187,-72.5,86.5,4.0
1188,-71.5,86.5,4.0
1189,-70.5,86.5,4.0
1190,-69.5,86.5,4.0
1191,-68.5,86.5,4.0
1192,-67.5,86.5,4.0
1193,-66.5,86.5,4.0
1194,-65.5,86.5,4.0
1195,-64.5,86.5,4.0
1196,-63.5,86.5,4.0
1197,-62.5,86.5,4.0
1198,-61.5,86.5,4.0
1199,-60.5,86.5,4.0
1200,-59.5,86.5,4.0
1201,-58.5,86.5,4.0
1202,-57.5,86.5,4.0
1203,-56.5,86.5,4.0
1204,-55.5,86.5,4.0
1205,-54.5,86.5,4.0
1206,-53.5,86.5,4.0
1207,-52.5,86.5,4.0
1208,-51.5,86.5,4.0
1209,-50.5,86.5,4.0
1210,-49.5,86.5,4.0
1211,-48.5,86.5,4.0
1212,-47.5,86.5,4.0
1213,-46.5,86.5,4.0
1214,-45.5,86.5,4.0
1215,-44.5,86.5,4.0
1216,-43.5,86.5,4.0
1217,-42.5,86.5,4.0
1218,-41.5,86.5,4.0
1219,-40.5,86.5,4.0
1220,-39.5,86.5,4.0
1221,-38.5,86.5,3.0
1222,-37.5,86.5,3.0
1223,-36.5,86.5,3.0
1224,-35.5,86.5,3.0
1225,-34.5,86.5,3.0
1226,-33.5,86.5,3.0
1227,-32.5,86.5,3.0
1228,-31.5,86.5,3.0
1229,-30.5,86.5,3.0
1230,-29.5,86.5,3.0
1231,-28.5,86.5,3.0
1232,-27.5,86.5,3.0
1233,-26.5,86.5,3.0
1234,-25.5,86.5,3.0
1235,-24.5,86.5,3.0
1236,-23.5,86.5,3.0
1237,-22.5,86.5,3.0
1238,-21.5,86.5,3.0
1239,-20.5,86.5,3.0
1240,-19.5,86.5,3.0
1241,-18.5,86.5,3.0
1242,-17.5,86.5,3.0
1243,-16.5,86.5,3.0
1244,-15.5,86.5,3.0
1245,-14.5,86.5,3.0
1246,-13.5,86.5,3.0
1247,-12.5,86.5,3.0
1248,-11.5,86.5,3.0
1249,-10.5,86.5,3.0
1250,-9.5,86.5,3.0
1251,-8.5,86.5,3.0
1252,-7.5,86.5,3.0
1253,-6.5,86.5,3.0
1254,-5.5,86.5,3.0
1255,-4.5,86.5,3.0
1256,-3.5,86.5,3.0
1257,-2.5,86.5,3.0
1258,-1.5,86.5,3.0
1259,-0.5,86.5,3.0
1260,0.5,86.5,3.0
1261,1.5,86.5,3.0
1262,2.5,86.5,3.0
1263,3.5,86.5,3.0
1264,4.5,86.5,3.0
1265,5.5,86.5,3.0
1266,6.5,86.5,3.0
1267,7.5,86.5,3.0
1268,8.5,86.5,3.0
1269,9.5,86.5,3.0
1270,10.5,86.5,3.0
1271,11.5,86.5,3.0
1272,12.5,86.5,3.0
1273,13.5,86.5,3.0
1274,14.5,86.5,3.0
1275,15.5,86.5,3.0
1276,16.5,86.5,3.0
1277,17.5,86.5,3.0
1278,18.5,86.5,3.0
1279,19.5,86.5,3.0
1280,20.5,86.5,3.0
1281,21.5,86.5,3.0
1282,22.5,86.5,3.0
1283,23.5,86.5,3.0
1284,24.5,86.5,3.0
1285,25.5,86.5,3.0
1286,26.5,86.5,3.0
1287,27.5,86.5,3.0
1288,28.5,86.5,2.0
1289,29.5,86.5,2.0
1290,30.5,86.5,2.0
1291,31.5,86.5,2.0
1292,32.5,86.5,2.0
1293,33.5,86.5,2.0
1294,34.5,86.5,2.0
1295,35.5,86.5,2.0
1296,36.5,86.5,2.0
1297,37.5,86.5,2.0
1298,38.5,86.5,2.0
1299,39.5,86.5,2.0
1300,40.5,86.5,2.0
1301,41.5,86.5,2.0
1302,42.5,86.5,2.0
1303,43.5,86.5,2.0
1304,44.5,86.5,2.0
1305,45.5,86.5,2.0
1306,46.5,86.5,2.0
1307,47.5,86.5,2.0
1308,48.5,86.5,2.0
1309,49.5,86.5,2.0
1310,50.5,86.5,2.0
1311,51.5,86.5,2.0
1312,52.5,86.5,2.0
1313,53.5,86.5,2.0
1314,54.5,86.5,2.0
1315,55.5,86.5,2.0
1316,56.5,86.5,2.0
1317,57.5,86.5,2.0
1318,58.5,86.5,2.0
1319,59.5,86.5,2.0
1320,60.5,86.5,2.0
1321,61.5,86.5,2.0
1322,62.5,86.5,2.0
1323,63.5,86.5,2.0
1324,64.5,86.5,2.0
1325,65.5,86.5,2.0
1326,66.5,86.5,2.0
1327,67.5,86.5,2.0
1328,68.5,86.5,2.0
1329,69.5,86.5,2.0
1330,70.5,86.5,2.0
1331,71.5,86.5,2.0
1332,72.5,86.5,2.0
1333,73.5,86.5,2.0
1334,74.5,86.5,2.0
1335,75.5,86.5,2.0
1336,76.5,86.5,2.0
1337,77.5,86.5,2.0
1338,78.5,86.5,2.0
1339,79.5,86.5,2.0
1340,80.5,86.5,2.0
1341,81.5,86.5,2.0
1342,82.5,86.5,2.0
1343,83.5,86.5,2.0
1344,84.5,86.5,2.0
1345,85.5,86.5,2.0
1346,86.5,86.5,2.0
1347,87.5,86.5,2.0
1348,88.5,86.5,2.0
1349,89.5,86.5,2.0
1350,90.5,86.5,2.0
1351,91.5,86.5,2.0
1352,92.5,86.5,2.0
1353,93.5,86.5,2.0
1354,94.5,86.5,2.0
1355,95.5,86.5,2.0
1356,96.5,86.5,2.0
1357,97.5,86.5,2.0
1358,98.5,86.5,2.0
1359,99.5,86.5,2.0
1360,100.5,86.5,2.0
1361,101.5,86.5,2.0
1362,102.5,86.5,2.0
1363,103.5,86.5,2.0
1364,104.5,86.5,2.0
1365,105.5,86.5,2.0
1366,106.5,86.5,2.0
1367,107.5,86.5,2.0
1368,108.5,86.5,2.0
1369,109.5,86.5,2.0
1370,110.5,86.5,2.0
1371,111.5,86.5,2.0
1372,112.5,86.5,2.0
1373,113.5,86.5,2.0
1374,114.5,86.5,2.0
1375,115.5,86.5,2.0
1376,116.5,86.5,2.0
1377,117.5,86.5,2.0
1378,118.5,86.5,2.0
1379,119.5,86.5,2.0
1380,120.5,86.5,2.0
1381,121.5,86.5,2.0
1382,122.5,86.5,2.0
1383,123.5,86.5,3.0
1384,124.5,86.5,3.0
1385,125.5,86.5,3.0
1386,126.5,86.5,3.0
1387,127.5,86.5,3.0
1388,128.5,86.5,3.0
1389,129.5,86.5,3.0
1390,130.5,86.5,3.0
1391,131.5,86.5,3.0
1392,132.5,86.5,3.0
1393,133.5,86.5,3.0
1394,134.5,86.5,3.0
1395,135.5,86.5,3.0
1396,136.5,86.5,3.0
1397,137.5,86.5,3.0
1398,138.5,86.5,3.0
1399,139.5,86.5,3.0
1400,140.5,86.5,3.0
1401,141.5,86.5,3.0
1402,142.5,86.5,3.0
1403,143.5,86.5,3.0
1404,144.5,86.5,3.0
1405,145.5,86.5,3.0
1406,146.5,86.5,3.0
1407,147.5,86.5,3.0
1408,148.5,86.5,3.0
1409,149.5,86.5,3.0
1410,150.5,86.5,3.0
1411,151.5,86.5,3.0
1412,152.5,86.5,3.0
1413,153.5,86.5,3.0
1414,154.5,86.5,3.0
1415,155.5,86.5,3.0
1416,156.5,86.5,3.0
1417,157.5,86.5,3.0
1418,158.5,86.5,3.0
1419,159.5,86.5,3.0
1420,160.5,86.5,3.0
1421,161.5,86.5,3.0
1422,162.5,86.5,3.0
1423,163.5,86.5,3.0
1424,164.5,86.5,3.0
1425,165.5,86.5,3.0
1426,166.5,86.5,3.0
1427,167.5,86.5,3.0
1428,168.5,86.5,3.0
1429,169.5,86.5,3.0
1430,170.5,86.5,3.0
1431,171.5,86.5,3.0
1432,172.5,86.5,3.0
1433,173.5,86.5,3.0
1434,174.5,86.5,3.0
1435,175.5,86.5,3.0
1436,176.5,86.5,3.0
1437,177.5,86.5,3.0
1438,178.5,86.5,3.0
1439,179.5,86.5,3.0
1440,-179.5,85.5,4.0
1441,-178.5,85.5,4.0
1442,-177.5,85.5,4.0
1443,-176.5,85.5,4.0
1444,-175.5,85.5,4.0
1445,-174.5,85.5,4.0
1446,-173.5,85.5,4.0
1447,-172.5,85.5,4.0
1448,-171.5,85.5,4.0
1449,-170.5,85.5,4.0
1450,-169.5,85.5,4.0
1451,-168.5,85.5,4.0
1452,-167.5,85.5,4.0
1453,-166.5,85.5,4.0
1454,-165.5,85.5,4.0
1455,-164.5,85.5,4.0
1456,-163.5,85.5,4.0
1457,-162.5,85.5,4.0
1458,-161.5,85.5,4.0
1459,-160.5,85.5,4.0
1460,-159.5,85.5,4.0
1461,-158.5,85.5,4.0
1462,-157.5,85.5,4.0
1463,-156.5,85.5,4.0
1464,-155.5,85.5,4.0
1465,-154.5,85.5,4.0
1466,-153.5,85.5,4.0
1467,-152.5,85.5,4.0
1468,-151.5,85.5,4.0
1469,-150.5,85.5,4.0
1470,-149.5,85.5,4.0
1471,-148.5,85.5,4.0
1472,-147.5,85.5,4.0
1473,-146.5,85.5,4.0
1474,-145.5,85.5,4.0
1475,-144.5,85.5,4.0
1476,-143.5,85.5,4.0
1477,-142.5,85.5,4.0
1478,-141.5,85.5,4.0
1479,-140.5,85.5,4.0
1480,-139.5,85.5,4.0
1481,-138.5,85.5,4.0
1482,-137.5,85.5,4.0
1483,-136.5,85.5,4.0
1484,-135.5,85.5,4.0
1485,-134.5,85.5,4.0
1486,-133.5,85.5,4.0
1487,-132.5,85.5,4.0
1488,-131.5,85.5,4.0
1489,-130.5,85.5,4.0
1490,-129.5,85.5,4.0
1491,-128.5,85.5,4.0
1492,-127.5,85.5,4.0
1493,-126.5,85.5,4.0
1494,-125.5,85.5,4.0
1495,-124.5,85.5,4.0
1496,-123.5,85.5,4.0
1497,-122.5,85.5,4.0
1498,-121.5,85.5,4.0
1499,-120.5,85.5,4.0
1500,-119.5,85.5,4.0
1501,-118.5,85.5,4.0
1502,-117.5,85.5,4.0
1503,-116.5,85.5,4.0
1504,-115.5,85.5,4.0
1505,-114.5,85.5,4.0
1506,-113.5,85.5,4.0
1507,-112.5,85.5,4.0
1508,-111.5,85.5,4.0
1509,-110.5,85.5,4.0
1510,-109.5,85.5,4.0
1511,-108.5,85.5,4.0
1512,-107.5,85.5,4.0
1513,-106.5,85.5,4.0
1514,-105.5,85.5,4.0
1515,-104.5,85.5,4.0
1516,-103.5,85.5,4.0
1517,-102.5,85.5,4.0
1518,-101.5,85.5,4.0
1519,-100.5,85.5,4.0
1520,-99.5,85.5,4.0
1521,-98.5,85.5,4.0
1522,-97.5,85.5,4.0
1523,-96.5,85.5,4.0
1524,-95.5,85.5,5.0
1525,-94.5,85.5,5.0
1526,-93.5,85.5,5.0
1527,-92.5,85.5,5.0
1528,-91.5,85.5,5.0
1529,-90.5,85.5,5.0
1530,-89.5,85.5,5.0
1531,-88.5,85.5,5.0
1532,-87.5,85.5,5.0
1533,-86.5,85.5,5.0
1534,-85.5,85.5,5.0
1535,-84.5,85.5,5.0
1536,-83.5,85.5,5.0
1537,-82.5,85.5,5.0
1538,-81.5,85.5,5.0
1539,-80.5,85.5,5.0
1540,-79.5,85.5,5.0
1541,-78.5,85.5,5.0
1542,-77.5,85.5,5.0
1543,-76.5,85.5,4.0
1544,-75.5,85.5,4.0
1545,-74.5,85.5,4.0
1546,-73.5,85.5,4.0
1547,-72.5,85.5,4.0
1548,-71.5,85.5,4.0
1549,-70.5,85.5,4.0
1550,-69.5,85.5,4.0
1551,-68.5,85.5,4.0
1552,-67.5,85.5,4.0
1553,-66.5,85.5,4.0
1554,-65.5,85.5,4.0
1555,-64.5,85.5,4.0
1556,-63.5,85.5,4.0
1557,-62.5,85.5,4.0
1558,-61.5,85.5,4.0
1559,-60.5,85.5,4.0
1560,-59.5,85.5,4.0
1561,-58.5,85.5,4.0
1562,-57.5,85.5,4.0
1563,-56.5,85.5,4.0
1564,-55.5,85.5,4.0
1565,-54.5,85.5,4.0
1566,-53.5,85.5,4.0
1567,-52.5,85.5,4.0
1568,-51.5,85.5,4.0
1569,-50.5,85.5,4.0
1570,-49.5,85.5,4.0
1571,-48.5,85.5,4.0
1572,-47.5,85.5,4.0
1573,-46.5,85.5,4.0
1574,-45.5,85.5,4.0
1575,-44.5,85.5,4.0
1576,-43.5,85.5,4.0
1577,-42.5,85.5,4.0
1578,-41.5,85.5,4.0
1579,-40.5,85.5,4.0
1580,-39.5,85.5,4.0
1581,-38.5,85.5,4.0
1582,-37.5,85.5,4.0
1583,-36.5,85.5,4.0
1584,-35.5,85.5,4.0
1585,-34.5,85.5,4.0
1586,-33.5,85.5,4.0
1587,-32.5,85.5,4.0
1588,-31.5,85.5,4.0
1589,-30.5,85.5,4.0
1590,-29.5,85.5,4.0
1591,-28.5,85.5,4.0
1592,-27.5,85.5,4.0
1593,-26.5,85.5,4.0
1594,-25.5,85.5,4.0
1595,-24.5,85.5,4.0
1596,-23.5,85.5,3.0
1597,-22.5,85.5,3.0
1598,-21.5,85.5,3.0
1599,-20.5,85.5,3.0
1600,-19.5,85.5,3.0
1601,-18.5,85.5,3.0
1602,-17.5,85.5,3.0
1603,-16.5,85.5,3.0
1604,-15.5,85.5,3.0
1605,-14.5,85.5,3.0
1606,-13.5,85.5,3.0
1607,-12.5,85.5,3.0
1608,-11.5,85.5,3.0
1609,-10.5,85.5,3.0
1610,-9.5,85.5,3.0
1611,-8.5,85.5,3.0
1612,-7.5,85.5,3.0
1613,-6.5,85.5,3.0
1614,-5.5,85.5,3.0
1615,-4.5,85.5,3.0
1616,-3.5,85.5,3.0
1617,-2.5,85.5,3.0
1618,-1.5,85.5,3.0
1619,-0.5,85.5,3.0
1620,0.5,85.5,3.0
1621,1.5,85.5,3.0
1622,2.5,85.5,3.0
1623,3.5,85.5,3.0
1624,4.5,85.5,3.0
1625,5.5,85.5,3.0
1626,6.5,85.5,3.0
1627,7.5,85.5,3.0
1628,8.5,85.5,3.0
1629,9.5,85.5,3.0
1630,10.5,85.5,3.0
1631,11.5,85.5,3.0
1632,12.5,85.5,3.0
1633,13.5,85.5,3.0
1634,14.5,85.5,2.0
1635,15.5,85.5,2.0
1636,16.5,85.5,2.0
1637,17.5,85.5,2.0
1638,18.5,85.5,2.0
1639,19.5,85.5,2.0
1640,20.5,85.5,2.0
1641,21.5,85.5,2.0
1642,22.5,85.5,2.0
1643,23.5,85.5,2.0
1644,24.5,85.5,2.0
1645,25.5,85.5,2.0
1646,26.5,85.5,2.0
1647,27.5,85.5,2.0
1648,28.5,85.5,2.0
1649,29.5,85.5,2.0
1650,30.5,85.5,2.0
1651,31.5,85.5,2.0
1652,32.5,85.5,2.0
1653,33.5,85.5,2.0
1654,34.5,85.5,2.0
1655,35.5,85.5,2.0
1656,36.5,85.5,2.0
1657,37.5,85.5,2.0
1658,38.5,85.5,2.0
1659,39.5,85.5,2.0
1660,40.5,85.5,2.0
1661,41.5,85.5,2.0
1662,42.5,85.5,2.0
1663,43.5,85.5,2.0
1664,44.5,85.5,2.0
1665,45.5,85.5,2.0
1666,46.5,85.5,2.0
1667,47.5,85.5,2.0
1668,48.5,85.5,2.0
1669,49.5,85.5,2.0
1670,50.5,85.5,2.0
1671,51.5,85.5,2.0
1672,52.5,85.5,2.0
1673,53.5,85.5,2.0
1674,54.5,85.5,2.0
1675,55.5,85.5,2.0
1676,56.5,85.5,2.0
1677,57.5,85.5,2.0
1678,58.5,85.5,2.0
1679,59.5,85.5,2.0
1680,60.5,85.5,2.0
1681,61.5,85.5,2.0
1682,62.5,85.5,2.0
1683,63.5,85.5,2.0
1684,64.5,85.5,2.0
1685,65.5,85.5,2.0
1686,66.5,85.5,2.0
1687,67.5,85.5,2.0
1688,68.5,85.5,2.0
1689,69.5,85.5,2.0
1690,70.5,85.5,2.0
1691,71.5,85.5,2.0
1692,72.5,85.5,2.0
1693,73.5,85.5,2.0
1694,74.5,85.5,2.0
1695,75.5,85.5,2.0
1696,76.5,85.5,2.0
1697,77.5,85.5,1.0
1698,78.5,85.5,1.0
1699,79.5,85.5,1.0
1700,80.5,85.5,1.0
1701,81.5,85.5,1.0
1702,82.5,85.5,1.0
1703,83.5,85.5,1.0
1704,84.5,85.5,1.0
1705,85.5,85.5,1.0
1706,86.5,85.5,1.0
1707,87.5,85.5,1.0
1708,88.5,85.5,1.0
1709,89.5,85.5,1.0
1710,90.5,85.5,1.0
1711,91.5,85.5,1.0
1712,92.5,85.5,1.0
1713,93.5,85.5,1.0
1714,94.5,85.5,1.0
1715,95.5,85.5,1.0
1716,96.5,85.5,1.0
1717,97.5,85.5,1.0
1718,98.5,85.5,1.0
1719,99.5,85.5,1.0
1720,100.5,85.5,1.0
1721,101.5,85.5,1.0
1722,102.5,85.5,2.0
1723,103.5,85.5,2.0
1724,104.5,85.5,2.0
1725,105.5,85.5,2.0
1726,106.5,85.5,2.0
1727,107.5,85.5,2.0
1728,108.5,85.5,2.0
1729,109.5,85.5,2.0
1730,110.5,85.5,2.0
1731,111.5,85.5,2.0
1732,112.5,85.5,2.0
1733,113.5,85.5,2.0
1734,114.5,85.5,2.0
1735,115.5,85.5,2.0
1736,116.5,85.5,2.0
1737,117.5,85.5,2.0
1738,118.5,85.5,2.0
1739,119.5,85.5,2.0
1740,120.5,85.5,2.0
1741,121.5,85.5,2.0
1742,122.5,85.5,2.0
1743,123.5,85.5,2.0
1744,124.5,85.5,2.0
1745,125.5,85.5,2.0
1746,126.5,85.5,2.0
1747,127.5,85.5,2.0
1748,128.5,85.5,2.0
1749,129.5,85.5,2.0
1750,130.5,85.5,2.0
1751,131.5,85.5,2.0
1752,132.5,85.5,2.0
1753,133.5,85.5,2.0
1754,134.5,85.5,2.0
1755,135.5,85.5,2.0
1756,136.5,85.5,2.0
1757,137.5,85.5,2.0
1758,138.5,85.5,2.0
1759,139.5,85.5,2.0
1760,140.5,85.5,3.0
1761,141.5,85.5,3.0
1762,142.5,85.5,3.0
1763,143.5,85.5,3.0
1764,144.5,85.5,3.0
1765,145.5,85.5,3.0
1766,146.5,85.5,3.0
1767,147.5,85.5,3.0
1768,148.5,85.5,3.0
1769,149.5,85.5,3.0
1770,150.5,85.5,3.0
1771,151.5,85.5,3.0
1772,152.5,85.5,3.0
1773,153.5,85.5,3.0
1774,154.5,85.5,3.0
1775,155.5,85.5,3.0
1776,156.5,85.5,3.0
1777,157.5,85.5,3.0
1778,158.5,85.5,3.0
1779,159.5,85.5,3.0
1780,160.5,85.5,3.0
1781,161.5,85.5,3.0
1782,162.5,85.5,3.0
1783,163.5,85.5,3.0
1784,164.5,85.5,3.0
1785,165.5,85.5,3.0
1786,166.5,85.5,3.0
1787,167.5,85.5,3.0
1788,168.5,85.5,3.0
1789,169.5,85.5,3.0
1790,170.5,85.5,3.0
1791,171.5,85.5,3.0
1792,172.5,85.5,3.0
1793,173.5,85.5,3.0
1794,174.5,85.5,3.0
1795,175.5,85.5,3.0
1796,176.5,85.5,3.0
1797,177.5,85.5,3.0
1798,178.5,85.5,3.0
1799,179.5,85.5,4.0
1800,-179.5,84.5,4.0
1801,-178.5,84.5,4.0
1802,-177.5,84.5,4.0
1803,-176.5,84.5,4.0
1804,-175.5,84.5,4.0
1805,-174.5,84.5,4.0
1806,-173.5,84.5,4.0
1807,-172.5,84.5,4.0
1808,-171.5,84.5,4.0
1809,-170.5,84.5,4.0
1810,-169.5,84.5,4.0
1811,-168.5,84.5,4.0
1812,-167.5,84.5,4.0
1813,-166.5,84.5,4.0
1814,-165.5,84.5,4.0
1815,-164.5,84.5,4.0
1816,-163.5,84.5,4.0
1817,-162.5,84.5,4.0
1818,-161.5,84.5,4.0
1819,-160.5,84.5,4.0
1820,-159.5,84.5,4.0
1821,-158.5,84.5,4.0
1822,-157.5,84.5,4.0
1823,-156.5,84.5,4.0
1824,-155.5,84.5,4.0
1825,-154.5,84.5,4.0
1826,-153.5,84.5,4.0
1827,-152.5,84.5,4.0
1828,-151.5,84.5,4.0
1829,-150.5,84.5,4.0
1830,-149.5,84.5,4.0
1831,-148.5,84.5,4.0
1832,-147.5,84.5,4.0
1833,-146.5,84.5,4.0
1834,-145.5,84.5,4.0
1835,-144.5,84.5,4.0
1836,-143.5,84.5,4.0
1837,-142.5,84.5,4.0
1838,-141.5,84.5,4.0
1839,-140.5,84.5,4.0
1840,-139.5,84.5,4.0
1841,-138.5,84.5,4.0
1842,-137.5,84.5,4.0
1843,-136.5,84.5,4.0
1844,-135.5,84.5,4.0
1845,-134.5,84.5,4.0
1846,-133.5,84.5,4.0
1847,-132.5,84.5,4.0
1848,-131.5,84.5,4.0
1849,-130.5,84.5,4.0
1850,-129.5,84.5,4.0
1851,-128.5,84.5,4.0
1852,-127.5,84.5,4.0
1853,-126.5,84.5,4.0
1854,-125.5,84.5,4.0
1855,-124.5,84.5,4.0
1856,-123.5,84.5,4.0
1857,-122.5,84.5,4.0
1858,-121.5,84.5,4.0
1859,-120.5,84.5,4.0
1860,-119.5,84.5,4.0
1861,-118.5,84.5,4.0
